shipment_id,order_id,shipment_date,delivery_date,shipping_company,shipping_status
4118,4118,2025-06-20,2025-06-24,Blue Dart,Out for Delivery
4119,4119,2024-07-24,2024-07-28,Ekart,Returned
4120,4120,2025-11-10,2025-11-12,Ekart,Delivered
4121,4121,2025-05-24,2025-05-28,XpressBees,Shipped
4122,4122,2024-12-23,2024-12-24,Shadowfax,Returned
4123,4123,2025-10-18,2025-10-19,XpressBees,Out for Delivery
4124,4124,2024-07-03,2024-07-08,Blue Dart,Out for Delivery
4125,4125,2024-09-28,2024-10-02,Shadowfax,Returned
4126,4126,2024-08-15,2024-08-16,Delhivery,Delivered
4127,4127,2025-07-14,2025-07-17,DTDC,Processing
4128,4128,2025-09-13,2025-09-16,Shadowfax,Processing
4129,4129,2024-03-08,2024-03-09,DTDC,Processing
4130,4130,2025-06-15,2025-06-17,DTDC,Out for Delivery
4131,4131,2024-05-20,2024-05-27,DTDC,Shipped
4132,4132,2024-12-03,2024-12-09,India Post,Processing
4133,4133,2025-08-29,2025-09-03,DTDC,Out for Delivery
4134,4134,2025-04-26,2025-05-03,Blue Dart,Processing
4135,4135,2025-09-16,2025-09-23,XpressBees,Out for Delivery
4136,4136,2024-03-27,2024-04-02,Blue Dart,Shipped
4137,4137,2024-05-26,2024-05-30,Blue Dart,Processing
4138,4138,2024-10-19,2024-10-20,India Post,Returned
4139,4139,2025-10-10,2025-10-15,Ekart,Delivered
4140,4140,2025-09-29,2025-10-03,Blue Dart,Processing
4141,4141,2024-12-30,2025-01-01,Delhivery,Returned
4142,4142,2024-03-13,2024-03-16,Blue Dart,Delivered
4143,4143,2024-03-30,2024-04-01,Ekart,Delivered
4144,4144,2025-03-18,2025-03-24,XpressBees,Returned
4145,4145,2024-10-12,2024-10-16,DTDC,Processing
4146,4146,2024-11-26,2024-12-02,Blue Dart,Delivered
4147,4147,2024-07-20,2024-07-27,Ekart,Delivered
4148,4148,2024-11-04,2024-11-08,India Post,Returned
4149,4149,2025-10-29,2025-11-01,XpressBees,Returned
4150,4150,2025-08-15,2025-08-20,Blue Dart,Returned
4151,4151,2025-06-13,2025-06-19,DTDC,Processing
4152,4152,2024-10-10,2024-10-14,Shadowfax,Processing
4153,4153,2024-08-08,2024-08-10,Ekart,Processing
4154,4154,2024-08-26,2024-09-02,Ekart,Shipped
4155,4155,2024-05-21,2024-05-27,Blue Dart,Delivered
4156,4156,2024-12-19,2024-12-26,Blue Dart,Out for Delivery
4157,4157,2025-02-21,2025-02-22,Shadowfax,Processing
4158,4158,2024-02-21,2024-02-26,XpressBees,Shipped
4159,4159,2024-12-25,2025-01-01,XpressBees,Shipped
4160,4160,2024-11-30,2024-12-04,Ekart,Returned
4161,4161,2024-10-03,2024-10-10,Delhivery,Processing
4162,4162,2024-04-03,2024-04-06,Blue Dart,Shipped
4163,4163,2024-11-29,2024-12-06,Ekart,Returned
4164,4164,2025-06-01,2025-06-05,DTDC,Delivered
4165,4165,2024-10-07,2024-10-09,Blue Dart,Out for Delivery
4166,4166,2024-04-24,2024-04-27,India Post,Out for Delivery
4167,4167,2024-03-24,2024-03-26,XpressBees,Returned
4168,4168,2024-12-28,2024-12-29,DTDC,Returned
4169,4169,2024-01-24,2024-01-28,Delhivery,Returned
4170,4170,2024-10-25,2024-10-29,Shadowfax,Out for Delivery
4171,4171,2024-11-02,2024-11-08,DTDC,Shipped
4172,4172,2024-02-25,2024-02-28,XpressBees,Processing
4173,4173,2024-02-05,2024-02-07,Delhivery,Returned
4174,4174,2025-09-18,2025-09-19,Shadowfax,Returned
4175,4175,2024-09-14,2024-09-21,Shadowfax,Returned
4176,4176,2025-11-14,2025-11-17,Blue Dart,Out for Delivery
4177,4177,2024-09-22,2024-09-23,XpressBees,Delivered
4178,4178,2024-09-20,2024-09-26,DTDC,Processing
4179,4179,2024-06-20,2024-06-25,Blue Dart,Processing
4180,4180,2025-05-24,2025-05-30,Shadowfax,Returned
4181,4181,2024-04-06,2024-04-07,India Post,Processing
4182,4182,2024-11-30,2024-12-03,Delhivery,Delivered
4183,4183,2024-02-16,2024-02-19,India Post,Shipped
4184,4184,2024-01-17,2024-01-24,XpressBees,Processing
4185,4185,2024-07-15,2024-07-19,Shadowfax,Processing
4186,4186,2025-09-02,2025-09-08,XpressBees,Processing
4187,4187,2025-02-18,2025-02-23,India Post,Out for Delivery
4188,4188,2024-10-22,2024-10-28,India Post,Processing
4189,4189,2025-08-27,2025-08-28,DTDC,Returned
4190,4190,2025-04-21,2025-04-27,XpressBees,Shipped
4191,4191,2025-03-22,2025-03-27,India Post,Returned
4192,4192,2025-11-12,2025-11-13,Blue Dart,Shipped
4193,4193,2025-08-04,2025-08-07,XpressBees,Shipped
4194,4194,2024-05-03,2024-05-08,Delhivery,Processing
4195,4195,2025-01-31,2025-02-03,Delhivery,Out for Delivery
4196,4196,2024-08-15,2024-08-20,Ekart,Out for Delivery
4197,4197,2025-09-30,2025-10-05,India Post,Out for Delivery
4198,4198,2024-09-08,2024-09-15,Delhivery,Processing
4199,4199,2024-09-18,2024-09-22,Ekart,Returned
4200,4200,2024-05-19,2024-05-21,Delhivery,Shipped
4201,4201,2025-03-28,2025-03-30,DTDC,Out for Delivery
4202,4202,2024-09-02,2024-09-06,Shadowfax,Returned
4203,4203,2024-03-19,2024-03-23,India Post,Returned
4204,4204,2025-09-11,2025-09-18,DTDC,Shipped
4205,4205,2025-05-13,2025-05-15,Shadowfax,Delivered
4206,4206,2025-10-07,2025-10-09,India Post,Shipped
4207,4207,2024-02-02,2024-02-09,Ekart,Shipped
4208,4208,2025-02-03,2025-02-05,XpressBees,Delivered
4209,4209,2024-03-10,2024-03-13,India Post,Delivered
4210,4210,2025-04-06,2025-04-09,Shadowfax,Shipped
4211,4211,2024-03-14,2024-03-16,India Post,Out for Delivery
4212,4212,2024-02-17,2024-02-21,XpressBees,Processing
4213,4213,2025-05-13,2025-05-15,XpressBees,Out for Delivery
4214,4214,2025-08-19,2025-08-20,Ekart,Delivered
4215,4215,2025-09-15,2025-09-21,XpressBees,Delivered
4216,4216,2024-04-23,2024-04-27,Shadowfax,Delivered
4217,4217,2025-05-17,2025-05-20,Shadowfax,Out for Delivery
4218,4218,2025-02-07,2025-02-10,DTDC,Shipped
4219,4219,2025-07-29,2025-08-04,Ekart,Out for Delivery
4220,4220,2024-05-29,2024-06-01,Blue Dart,Out for Delivery
4221,4221,2024-03-27,2024-03-28,India Post,Out for Delivery
4222,4222,2024-04-23,2024-04-25,Delhivery,Returned
4223,4223,2025-05-07,2025-05-08,Blue Dart,Delivered
4224,4224,2025-06-21,2025-06-26,Shadowfax,Out for Delivery
4225,4225,2024-02-22,2024-02-28,Ekart,Delivered
4226,4226,2024-03-10,2024-03-11,Blue Dart,Returned
4227,4227,2024-11-20,2024-11-24,Blue Dart,Shipped
4228,4228,2024-04-03,2024-04-10,Shadowfax,Shipped
4229,4229,2025-05-13,2025-05-20,Ekart,Delivered
4230,4230,2025-08-29,2025-09-05,Shadowfax,Returned
4231,4231,2025-02-06,2025-02-07,Ekart,Out for Delivery
4232,4232,2025-05-17,2025-05-19,Shadowfax,Delivered
4233,4233,2024-12-12,2024-12-16,Delhivery,Shipped
4234,4234,2025-11-28,2025-11-29,Delhivery,Out for Delivery
4235,4235,2024-01-28,2024-02-04,Blue Dart,Delivered
4236,4236,2024-07-04,2024-07-07,XpressBees,Out for Delivery
4237,4237,2025-01-26,2025-01-31,DTDC,Delivered
4238,4238,2025-08-29,2025-09-04,Delhivery,Delivered
4239,4239,2025-01-30,2025-02-05,XpressBees,Out for Delivery
4240,4240,2025-08-16,2025-08-22,DTDC,Delivered
4241,4241,2024-05-02,2024-05-03,XpressBees,Returned
4242,4242,2024-10-23,2024-10-30,Delhivery,Shipped
4243,4243,2024-03-20,2024-03-21,Blue Dart,Returned
4244,4244,2025-03-08,2025-03-12,Blue Dart,Out for Delivery
4245,4245,2024-02-03,2024-02-10,DTDC,Processing
4246,4246,2024-02-23,2024-02-28,India Post,Returned
4247,4247,2024-11-07,2024-11-09,India Post,Returned
4248,4248,2024-08-16,2024-08-20,Shadowfax,Delivered
4249,4249,2025-09-18,2025-09-24,Shadowfax,Processing
4250,4250,2024-12-17,2024-12-23,Ekart,Delivered
4251,4251,2024-11-26,2024-11-30,Delhivery,Delivered
4252,4252,2025-06-10,2025-06-13,Shadowfax,Processing
4253,4253,2025-05-10,2025-05-14,Ekart,Returned
4254,4254,2025-10-20,2025-10-21,Delhivery,Out for Delivery
4255,4255,2025-11-08,2025-11-10,Ekart,Shipped
4256,4256,2025-06-04,2025-06-10,DTDC,Processing
4257,4257,2025-08-02,2025-08-06,Delhivery,Out for Delivery
4258,4258,2024-10-30,2024-11-04,Ekart,Processing
4259,4259,2025-03-21,2025-03-25,Shadowfax,Out for Delivery
4260,4260,2024-12-20,2024-12-22,XpressBees,Returned
4261,4261,2024-11-13,2024-11-19,India Post,Returned
4262,4262,2025-03-12,2025-03-16,Ekart,Delivered
4263,4263,2024-05-15,2024-05-17,India Post,Returned
4264,4264,2024-04-19,2024-04-24,Blue Dart,Out for Delivery
4265,4265,2024-05-23,2024-05-30,Shadowfax,Delivered
4266,4266,2024-05-07,2024-05-13,Blue Dart,Shipped
4267,4267,2025-08-27,2025-08-31,DTDC,Delivered
4268,4268,2024-03-19,2024-03-20,Ekart,Processing
4269,4269,2025-11-23,2025-11-29,Blue Dart,Out for Delivery
4270,4270,2024-05-06,2024-05-09,India Post,Returned
4271,4271,2025-09-06,2025-09-12,Shadowfax,Shipped
4272,4272,2025-11-30,2025-12-01,Shadowfax,Shipped
4273,4273,2025-05-29,2025-06-03,XpressBees,Delivered
4274,4274,2025-01-15,2025-01-16,Shadowfax,Delivered
4275,4275,2025-01-05,2025-01-10,Delhivery,Out for Delivery
4276,4276,2024-08-23,2024-08-30,Shadowfax,Processing
4277,4277,2024-11-14,2024-11-17,XpressBees,Out for Delivery
4278,4278,2024-05-11,2024-05-14,Delhivery,Shipped
4279,4279,2024-01-29,2024-02-04,Blue Dart,Returned
4280,4280,2025-03-04,2025-03-11,XpressBees,Delivered
4281,4281,2025-11-29,2025-12-05,Delhivery,Out for Delivery
4282,4282,2024-07-13,2024-07-14,DTDC,Delivered
4283,4283,2024-10-18,2024-10-25,India Post,Delivered
4284,4284,2025-07-04,2025-07-09,DTDC,Shipped
4285,4285,2025-04-22,2025-04-28,Ekart,Delivered
4286,4286,2025-03-08,2025-03-15,Shadowfax,Processing
4287,4287,2024-10-10,2024-10-13,DTDC,Shipped
4288,4288,2025-03-25,2025-03-29,India Post,Out for Delivery
4289,4289,2024-06-12,2024-06-16,DTDC,Delivered
4290,4290,2024-06-21,2024-06-28,Shadowfax,Shipped
4291,4291,2024-03-13,2024-03-20,Shadowfax,Shipped
4292,4292,2025-06-01,2025-06-03,Ekart,Delivered
4293,4293,2024-09-26,2024-10-03,Blue Dart,Delivered
4294,4294,2024-04-17,2024-04-21,Delhivery,Delivered
4295,4295,2025-03-26,2025-03-27,India Post,Shipped
4296,4296,2025-05-31,2025-06-07,India Post,Shipped
4297,4297,2025-02-18,2025-02-19,Ekart,Shipped
4298,4298,2025-06-08,2025-06-10,Blue Dart,Delivered
4299,4299,2025-09-04,2025-09-11,DTDC,Out for Delivery
4300,4300,2024-06-15,2024-06-16,DTDC,Processing
4301,4301,2025-09-09,2025-09-15,XpressBees,Returned
4302,4302,2024-12-03,2024-12-04,India Post,Returned
4303,4303,2024-01-16,2024-01-17,XpressBees,Returned
4304,4304,2025-06-12,2025-06-18,Shadowfax,Returned
4305,4305,2025-07-10,2025-07-15,Delhivery,Shipped
4306,4306,2024-05-19,2024-05-25,Shadowfax,Processing
4307,4307,2024-07-19,2024-07-25,Ekart,Shipped
4308,4308,2024-07-14,2024-07-20,XpressBees,Delivered
4309,4309,2024-04-18,2024-04-23,DTDC,Delivered
4310,4310,2024-11-29,2024-12-03,India Post,Returned
4311,4311,2024-05-09,2024-05-11,XpressBees,Out for Delivery
4312,4312,2024-05-22,2024-05-25,DTDC,Processing
4313,4313,2025-09-16,2025-09-19,Shadowfax,Delivered
4314,4314,2024-07-09,2024-07-12,XpressBees,Processing
4315,4315,2024-09-08,2024-09-14,Blue Dart,Processing
4316,4316,2025-06-16,2025-06-23,Shadowfax,Processing
4317,4317,2025-05-06,2025-05-12,Blue Dart,Delivered
4318,4318,2024-10-27,2024-10-28,Shadowfax,Out for Delivery
4319,4319,2025-06-23,2025-06-27,Ekart,Processing
4320,4320,2024-02-08,2024-02-14,XpressBees,Out for Delivery
4321,4321,2024-11-11,2024-11-12,Ekart,Delivered
4322,4322,2024-05-04,2024-05-08,India Post,Out for Delivery
4323,4323,2025-09-29,2025-10-01,Ekart,Shipped
4324,4324,2024-02-26,2024-02-29,Ekart,Delivered
4325,4325,2025-04-06,2025-04-08,Delhivery,Delivered
4326,4326,2025-06-07,2025-06-13,XpressBees,Out for Delivery
4327,4327,2024-11-18,2024-11-24,DTDC,Processing
4328,4328,2025-09-04,2025-09-10,Blue Dart,Shipped
4329,4329,2024-08-07,2024-08-09,DTDC,Processing
4330,4330,2025-08-31,2025-09-07,Shadowfax,Delivered
4331,4331,2025-03-20,2025-03-27,India Post,Returned
4332,4332,2024-11-10,2024-11-12,Delhivery,Shipped
4333,4333,2024-03-13,2024-03-19,India Post,Shipped
4334,4334,2025-07-06,2025-07-12,India Post,Processing
4335,4335,2024-02-15,2024-02-20,Delhivery,Out for Delivery
4336,4336,2024-09-22,2024-09-24,DTDC,Returned
4337,4337,2024-11-11,2024-11-15,Ekart,Out for Delivery
4338,4338,2025-04-20,2025-04-24,XpressBees,Returned
4339,4339,2024-03-22,2024-03-29,Ekart,Returned
4340,4340,2025-05-02,2025-05-05,India Post,Shipped
4341,4341,2024-02-09,2024-02-14,XpressBees,Processing
4342,4342,2024-06-22,2024-06-29,Delhivery,Processing
4343,4343,2025-10-27,2025-10-31,XpressBees,Processing
4344,4344,2024-05-12,2024-05-16,XpressBees,Delivered
4345,4345,2024-12-11,2024-12-12,Ekart,Delivered
4346,4346,2024-09-14,2024-09-19,Delhivery,Processing
4347,4347,2024-08-18,2024-08-20,DTDC,Processing
4348,4348,2025-01-15,2025-01-19,Ekart,Processing
4349,4349,2025-02-20,2025-02-26,DTDC,Processing
4350,4350,2025-10-04,2025-10-05,Shadowfax,Processing
4351,4351,2025-04-02,2025-04-04,India Post,Returned
4352,4352,2025-02-13,2025-02-17,DTDC,Returned
4353,4353,2024-06-16,2024-06-17,DTDC,Processing
4354,4354,2024-06-27,2024-07-03,XpressBees,Shipped
4355,4355,2024-04-02,2024-04-08,India Post,Returned
4356,4356,2025-06-08,2025-06-14,Blue Dart,Returned
4357,4357,2025-09-27,2025-10-02,DTDC,Shipped
4358,4358,2025-08-02,2025-08-08,DTDC,Returned
4359,4359,2024-02-04,2024-02-07,DTDC,Returned
4360,4360,2025-02-18,2025-02-22,DTDC,Processing
4361,4361,2024-05-25,2024-06-01,XpressBees,Shipped
4362,4362,2024-12-21,2024-12-28,XpressBees,Processing
4363,4363,2025-02-20,2025-02-27,Delhivery,Out for Delivery
4364,4364,2024-05-10,2024-05-12,XpressBees,Processing
4365,4365,2024-10-20,2024-10-25,Ekart,Returned
4366,4366,2025-01-01,2025-01-08,Delhivery,Shipped
4367,4367,2024-04-17,2024-04-21,Shadowfax,Returned
4368,4368,2025-07-22,2025-07-28,XpressBees,Processing
4369,4369,2025-02-12,2025-02-17,Shadowfax,Out for Delivery
4370,4370,2024-03-25,2024-04-01,Shadowfax,Shipped
4371,4371,2025-11-03,2025-11-05,India Post,Shipped
4372,4372,2024-08-25,2024-08-26,XpressBees,Returned
4373,4373,2025-06-23,2025-06-29,India Post,Delivered
4374,4374,2025-02-17,2025-02-23,India Post,Out for Delivery
4375,4375,2024-08-30,2024-09-06,DTDC,Processing
4376,4376,2024-05-06,2024-05-08,Delhivery,Processing
4377,4377,2025-11-18,2025-11-22,Delhivery,Shipped
4378,4378,2025-08-05,2025-08-10,Blue Dart,Returned
4379,4379,2024-07-02,2024-07-06,Shadowfax,Out for Delivery
4380,4380,2024-06-12,2024-06-18,India Post,Processing
4381,4381,2024-05-21,2024-05-25,Blue Dart,Delivered
4382,4382,2024-04-04,2024-04-09,Ekart,Delivered
4383,4383,2025-07-20,2025-07-25,Ekart,Delivered
4384,4384,2025-06-07,2025-06-14,Delhivery,Delivered
4385,4385,2024-08-19,2024-08-20,India Post,Returned
4386,4386,2024-11-03,2024-11-05,XpressBees,Processing
4387,4387,2024-03-23,2024-03-28,India Post,Delivered
4388,4388,2024-04-08,2024-04-11,DTDC,Returned
4389,4389,2025-08-28,2025-08-31,Shadowfax,Returned
4390,4390,2024-10-12,2024-10-18,Shadowfax,Returned
4391,4391,2025-04-07,2025-04-12,Shadowfax,Delivered
4392,4392,2025-09-30,2025-10-05,Shadowfax,Processing
4393,4393,2024-03-12,2024-03-18,DTDC,Out for Delivery
4394,4394,2024-06-11,2024-06-12,Delhivery,Out for Delivery
4395,4395,2025-10-26,2025-10-28,XpressBees,Returned
4396,4396,2025-11-03,2025-11-10,Blue Dart,Shipped
4397,4397,2025-11-03,2025-11-08,Ekart,Returned
4398,4398,2025-03-01,2025-03-07,Shadowfax,Out for Delivery
4399,4399,2025-09-01,2025-09-08,XpressBees,Returned
4400,4400,2024-11-07,2024-11-11,Delhivery,Processing
4401,4401,2025-09-03,2025-09-10,India Post,Returned
4402,4402,2024-04-26,2024-05-01,XpressBees,Out for Delivery
4403,4403,2025-08-06,2025-08-13,Delhivery,Out for Delivery
4404,4404,2024-02-17,2024-02-23,Shadowfax,Delivered
4405,4405,2024-08-06,2024-08-11,Delhivery,Returned
4406,4406,2024-04-10,2024-04-13,Ekart,Delivered
4407,4407,2025-10-06,2025-10-13,Shadowfax,Processing
4408,4408,2024-02-22,2024-02-29,India Post,Returned
4409,4409,2025-02-12,2025-02-19,XpressBees,Returned
4410,4410,2024-12-14,2024-12-16,India Post,Out for Delivery
4411,4411,2024-07-13,2024-07-17,XpressBees,Returned
4412,4412,2024-09-16,2024-09-19,Ekart,Delivered
4413,4413,2025-08-24,2025-08-28,Delhivery,Delivered
4414,4414,2024-05-25,2024-05-29,India Post,Processing
4415,4415,2025-04-22,2025-04-26,XpressBees,Out for Delivery
4416,4416,2024-03-01,2024-03-04,Delhivery,Processing
4417,4417,2025-09-02,2025-09-07,Shadowfax,Delivered
4418,4418,2024-08-16,2024-08-22,Blue Dart,Returned
4419,4419,2024-04-29,2024-05-03,DTDC,Processing
4420,4420,2024-01-07,2024-01-08,Delhivery,Shipped
4421,4421,2025-11-25,2025-11-28,Ekart,Delivered
4422,4422,2025-06-19,2025-06-23,Delhivery,Returned
4423,4423,2025-01-07,2025-01-13,Blue Dart,Delivered
4424,4424,2025-05-28,2025-06-03,XpressBees,Returned
4425,4425,2025-04-20,2025-04-22,Ekart,Processing
4426,4426,2024-02-20,2024-02-24,XpressBees,Shipped
4427,4427,2024-02-18,2024-02-24,XpressBees,Shipped
4428,4428,2025-07-05,2025-07-12,Ekart,Delivered
4429,4429,2024-02-10,2024-02-15,Delhivery,Shipped
4430,4430,2024-04-15,2024-04-18,Ekart,Out for Delivery
4431,4431,2024-11-08,2024-11-09,Shadowfax,Delivered
4432,4432,2025-09-04,2025-09-06,XpressBees,Shipped
4433,4433,2024-02-12,2024-02-15,Shadowfax,Processing
4434,4434,2024-11-28,2024-11-30,Delhivery,Out for Delivery
4435,4435,2025-06-02,2025-06-09,XpressBees,Out for Delivery
4436,4436,2025-02-18,2025-02-19,Blue Dart,Delivered
4437,4437,2024-08-22,2024-08-24,XpressBees,Out for Delivery
4438,4438,2024-02-09,2024-02-11,Ekart,Returned
4439,4439,2024-09-15,2024-09-16,Ekart,Processing
4440,4440,2024-05-11,2024-05-14,Ekart,Returned
4441,4441,2024-11-23,2024-11-24,Delhivery,Out for Delivery
4442,4442,2025-10-31,2025-11-02,India Post,Processing
4443,4443,2024-04-12,2024-04-15,Blue Dart,Out for Delivery
4444,4444,2024-10-04,2024-10-05,India Post,Out for Delivery
4445,4445,2024-06-28,2024-06-30,India Post,Returned
4446,4446,2024-11-13,2024-11-16,Ekart,Delivered
4447,4447,2025-04-25,2025-04-30,Delhivery,Shipped
4448,4448,2025-09-03,2025-09-04,Shadowfax,Out for Delivery
4449,4449,2025-08-10,2025-08-13,Delhivery,Shipped
4450,4450,2025-10-02,2025-10-03,DTDC,Out for Delivery
4451,4451,2024-08-29,2024-09-05,Blue Dart,Delivered
4452,4452,2025-09-12,2025-09-16,Shadowfax,Processing
4453,4453,2025-06-26,2025-06-28,India Post,Returned
4454,4454,2024-11-12,2024-11-15,Ekart,Delivered
4455,4455,2024-12-12,2024-12-16,DTDC,Returned
4456,4456,2025-01-06,2025-01-13,Ekart,Delivered
4457,4457,2024-10-26,2024-10-29,India Post,Returned
4458,4458,2025-07-02,2025-07-07,Ekart,Returned
4459,4459,2025-06-28,2025-07-02,Shadowfax,Delivered
4460,4460,2024-11-27,2024-12-03,DTDC,Out for Delivery
4461,4461,2024-05-12,2024-05-13,Blue Dart,Shipped
4462,4462,2025-11-18,2025-11-22,Blue Dart,Out for Delivery
4463,4463,2024-05-08,2024-05-12,Shadowfax,Out for Delivery
4464,4464,2024-06-10,2024-06-13,DTDC,Processing
4465,4465,2025-03-10,2025-03-14,Ekart,Delivered
4466,4466,2024-04-25,2024-04-27,Blue Dart,Out for Delivery
4467,4467,2024-07-30,2024-08-01,Delhivery,Returned
4468,4468,2025-06-25,2025-07-01,Ekart,Out for Delivery
4469,4469,2024-03-18,2024-03-19,India Post,Processing
4470,4470,2024-11-17,2024-11-21,Delhivery,Delivered
4471,4471,2025-04-10,2025-04-13,Ekart,Delivered
4472,4472,2025-02-27,2025-03-06,XpressBees,Delivered
4473,4473,2024-06-13,2024-06-18,DTDC,Shipped
4474,4474,2025-05-19,2025-05-24,India Post,Processing
4475,4475,2025-01-04,2025-01-10,India Post,Delivered
4476,4476,2025-09-16,2025-09-18,Delhivery,Delivered
4477,4477,2025-02-07,2025-02-11,Ekart,Delivered
4478,4478,2024-08-21,2024-08-25,XpressBees,Processing
4479,4479,2025-07-13,2025-07-19,Shadowfax,Processing
4480,4480,2025-01-27,2025-02-03,Ekart,Returned
4481,4481,2024-05-01,2024-05-08,India Post,Returned
4482,4482,2024-05-29,2024-06-01,Shadowfax,Shipped
4483,4483,2024-09-20,2024-09-21,Blue Dart,Out for Delivery
4484,4484,2024-02-27,2024-03-04,DTDC,Delivered
4485,4485,2025-09-15,2025-09-22,DTDC,Shipped
4486,4486,2025-07-17,2025-07-21,Delhivery,Processing
4487,4487,2024-03-09,2024-03-12,XpressBees,Shipped
4488,4488,2024-12-03,2024-12-08,Ekart,Shipped
4489,4489,2024-02-09,2024-02-16,Shadowfax,Delivered
4490,4490,2024-03-10,2024-03-15,Delhivery,Delivered
4491,4491,2024-10-10,2024-10-14,DTDC,Delivered
4492,4492,2024-06-09,2024-06-15,India Post,Delivered
4493,4493,2024-10-07,2024-10-10,DTDC,Delivered
4494,4494,2025-03-09,2025-03-16,Ekart,Delivered
4495,4495,2025-11-16,2025-11-22,DTDC,Shipped
4496,4496,2025-11-09,2025-11-12,DTDC,Out for Delivery
4497,4497,2025-09-24,2025-09-28,India Post,Delivered
4498,4498,2025-06-12,2025-06-19,India Post,Shipped
4499,4499,2024-08-25,2024-08-27,Delhivery,Shipped
4500,4500,2024-01-06,2024-01-07,Shadowfax,Out for Delivery
4501,4501,2024-09-24,2024-09-29,Shadowfax,Returned
4502,4502,2025-06-10,2025-06-11,Ekart,Processing
4503,4503,2024-06-17,2024-06-22,XpressBees,Shipped
4504,4504,2025-09-27,2025-10-04,Ekart,Out for Delivery
4505,4505,2024-05-17,2024-05-22,Ekart,Delivered
4506,4506,2024-11-17,2024-11-24,DTDC,Delivered
4507,4507,2025-04-10,2025-04-12,XpressBees,Shipped
4508,4508,2025-09-17,2025-09-20,Delhivery,Processing
4509,4509,2024-02-20,2024-02-24,Shadowfax,Shipped
4510,4510,2025-05-29,2025-05-30,XpressBees,Processing
4511,4511,2025-03-04,2025-03-09,Delhivery,Processing
4512,4512,2025-10-23,2025-10-27,Ekart,Delivered
4513,4513,2025-04-19,2025-04-23,Shadowfax,Shipped
4514,4514,2025-05-07,2025-05-12,XpressBees,Processing
4515,4515,2025-06-19,2025-06-25,DTDC,Returned
4516,4516,2024-09-09,2024-09-15,Blue Dart,Returned
4517,4517,2024-02-02,2024-02-09,DTDC,Out for Delivery
4518,4518,2025-04-28,2025-05-01,DTDC,Out for Delivery
4519,4519,2024-04-27,2024-04-29,Ekart,Out for Delivery
4520,4520,2024-03-28,2024-04-03,Shadowfax,Delivered
4521,4521,2024-05-21,2024-05-26,XpressBees,Shipped
4522,4522,2025-02-02,2025-02-05,Shadowfax,Out for Delivery
4523,4523,2025-02-03,2025-02-09,Delhivery,Delivered
4524,4524,2024-04-05,2024-04-06,Ekart,Delivered
4525,4525,2024-11-14,2024-11-15,DTDC,Out for Delivery
4526,4526,2025-05-30,2025-06-06,Blue Dart,Processing
4527,4527,2024-06-16,2024-06-20,XpressBees,Returned
4528,4528,2024-08-03,2024-08-06,DTDC,Processing
4529,4529,2025-12-01,2025-12-08,XpressBees,Shipped
4530,4530,2025-08-13,2025-08-18,Delhivery,Out for Delivery
