order_id,customer_id,employee_id,order_date,total_amount,order_status,payment_status
4450,737,36,2024-11-06,132003.29,Shipped,Pending
4451,826,41,2024-09-23,121224.96,Cancelled,Refunded
4452,166,20,2024-09-09,53417.63,Returned,Paid
4453,917,18,2024-09-08,107143.82,Placed,Pending
4454,74,24,2025-11-15,9555.63,Cancelled,Pending
4455,262,39,2024-04-28,84670.01,Placed,Pending
4456,967,45,2025-09-06,103851.06,Returned,Failed
4457,4,17,2024-12-06,148830.96,Shipped,Refunded
4458,857,35,2024-02-11,14565.32,Packed,Failed
4459,699,22,2024-09-23,89399.48,Placed,Refunded
4460,557,17,2025-03-20,19319.96,Cancelled,Refunded
4461,696,22,2025-03-28,72698.21,Packed,Pending
4462,72,38,2024-05-25,17572.43,Placed,Refunded
4463,685,46,2025-09-20,5760.07,Packed,Refunded
4464,654,49,2025-10-02,38459.81,Packed,Refunded
4465,630,15,2024-04-22,20657.35,Placed,Paid
4466,783,30,2025-11-07,123443.98,Cancelled,Failed
4467,824,38,2024-06-17,422.47,Placed,Paid
4468,539,43,2025-04-27,92169.12,Placed,Paid
4469,628,40,2024-03-21,20276.72,Placed,Pending
4470,573,8,2025-06-06,108160.74,Placed,Failed
4471,11,40,2024-04-03,98565.88,Shipped,Refunded
4472,577,23,2024-10-11,5704.84,Shipped,Pending
4473,450,29,2025-01-14,4008.45,Cancelled,Pending
4474,910,9,2024-01-11,86234.05,Packed,Refunded
4475,574,30,2025-02-02,74839.22,Packed,Paid
4476,851,49,2024-09-05,30782.11,Delivered,Paid
4477,95,37,2024-06-21,101199.26,Packed,Paid
4478,311,44,2024-10-12,65587.15,Placed,Refunded
4479,803,24,2025-06-05,121580.04,Delivered,Pending
4480,4,26,2024-06-23,3685.61,Cancelled,Paid
4481,252,12,2024-05-28,25802.44,Shipped,Paid
4482,492,31,2025-02-14,123518.19,Delivered,Paid
4483,238,10,2024-05-30,81218.02,Cancelled,Failed
4484,826,8,2025-11-20,25816.42,Cancelled,Refunded
4485,416,24,2025-03-11,125464.93,Delivered,Refunded
4486,244,28,2025-10-28,23358.8,Packed,Paid
4487,35,26,2025-07-02,134469.52,Packed,Failed
4488,267,35,2024-01-01,91185.67,Delivered,Pending
4489,231,32,2024-06-01,27203.17,Returned,Failed
4490,765,24,2025-09-09,5499.18,Shipped,Pending
4491,904,42,2024-04-05,48261.54,Cancelled,Refunded
4492,442,34,2025-09-02,99217.75,Placed,Refunded
4493,923,30,2025-11-14,125267.54,Returned,Paid
4494,772,22,2025-11-14,148824.75,Cancelled,Refunded
4495,320,4,2024-07-28,41540.96,Packed,Pending
4496,887,32,2024-09-30,114667.64,Shipped,Pending
4497,952,14,2025-06-11,104575.39,Placed,Paid
4498,979,2,2024-02-26,104779.22,Cancelled,Pending
4499,192,10,2025-06-23,138923.95,Cancelled,Failed
4500,513,33,2025-07-08,38147.97,Shipped,Pending
4501,915,32,2025-02-24,37634.02,Delivered,Refunded
4502,198,1,2024-07-12,63486.97,Returned,Paid
4503,533,45,2025-07-20,14402.3,Packed,Pending
4504,150,27,2025-07-25,77329.43,Returned,Failed
4505,58,44,2024-04-13,72088.18,Shipped,Failed
4506,607,17,2024-06-24,2317.27,Returned,Refunded
4507,400,40,2025-08-03,135008.63,Packed,Failed
4508,875,27,2025-05-12,114970.79,Cancelled,Paid
4509,546,32,2024-01-14,113372.79,Returned,Failed
4510,22,44,2025-05-12,47224.1,Cancelled,Failed
4511,160,47,2024-11-17,65891.74,Delivered,Paid
4512,562,33,2025-10-10,33443.86,Shipped,Pending
4513,4,41,2025-06-29,115977.74,Shipped,Paid
4514,334,47,2024-02-13,129332.41,Cancelled,Refunded
4515,96,15,2025-09-11,15478.12,Placed,Failed
4516,737,46,2024-07-06,47713.04,Delivered,Refunded
4517,82,22,2024-08-17,82933.64,Delivered,Pending
4518,684,49,2024-01-25,41863.58,Cancelled,Refunded
4519,553,48,2024-11-15,32625.15,Returned,Failed
4520,459,3,2025-05-21,32804.13,Placed,Failed
4521,772,24,2024-11-30,140092.54,Cancelled,Paid
4522,918,44,2024-08-13,48263.85,Returned,Paid
4523,551,30,2024-02-22,99922.91,Packed,Paid
4524,691,7,2024-01-03,10080.82,Placed,Paid
4525,689,9,2024-03-30,89291.03,Returned,Refunded
4526,948,11,2024-09-18,58783.58,Delivered,Pending
4527,399,20,2025-01-31,60847.07,Cancelled,Pending
4528,807,25,2025-07-30,63966.04,Returned,Paid
4529,849,18,2025-07-01,88366.54,Shipped,Pending
4530,44,17,2025-05-26,97140.37,Returned,Refunded
4531,261,45,2025-10-15,93611.95,Returned,Failed
4532,568,4,2024-06-04,36938.62,Delivered,Refunded
4533,258,43,2024-07-29,4191.26,Cancelled,Paid
4534,602,39,2024-05-10,142095.24,Delivered,Paid
4535,878,4,2025-10-14,77390.96,Packed,Pending
4536,187,32,2024-11-07,38674.27,Packed,Paid
4537,989,46,2025-10-22,83414.22,Packed,Failed
4538,657,34,2025-01-09,20958.05,Delivered,Failed
4539,260,21,2024-10-09,56110.72,Packed,Paid
4540,634,10,2025-11-22,9974.27,Cancelled,Refunded
4541,557,30,2025-05-19,119894.26,Shipped,Paid
4542,289,42,2025-10-12,104112.1,Placed,Pending
4543,572,24,2024-10-29,125615.54,Shipped,Refunded
4544,445,34,2025-06-04,142514.38,Delivered,Failed
4545,914,39,2025-08-18,37780.09,Placed,Paid
4546,558,37,2024-04-28,87213.42,Shipped,Failed
4547,851,36,2024-02-23,24829.97,Returned,Failed
4548,635,24,2025-03-12,1796.44,Cancelled,Refunded
4549,793,32,2024-01-18,25270.34,Delivered,Refunded
4550,796,19,2025-06-09,76234.37,Cancelled,Pending
4551,16,32,2024-04-20,22280.65,Delivered,Pending
4552,113,21,2024-06-25,24705.63,Cancelled,Paid
4553,506,11,2024-04-14,85567.9,Packed,Paid
4554,296,43,2025-02-14,61339.7,Placed,Pending
4555,607,28,2025-01-11,71059.15,Placed,Refunded
4556,988,5,2025-05-08,88733.08,Cancelled,Failed
4557,862,40,2024-10-08,20741.58,Cancelled,Pending
4558,397,49,2024-12-10,38051.53,Placed,Refunded
4559,205,49,2025-06-19,13083.53,Packed,Refunded
4560,760,48,2025-07-15,99155.43,Cancelled,Paid
4561,933,24,2025-05-07,134670.33,Placed,Failed
4562,125,31,2024-12-10,49023.86,Shipped,Paid
4563,595,10,2025-07-27,125954.77,Cancelled,Paid
4564,81,47,2024-09-25,102505.75,Delivered,Paid
4565,173,49,2025-05-03,108785.62,Returned,Pending
4566,156,5,2025-10-07,17472.01,Packed,Refunded
4567,654,42,2024-12-11,58452.88,Cancelled,Failed
4568,258,25,2024-10-16,110138.24,Placed,Refunded
4569,575,43,2025-10-13,127887.45,Delivered,Failed
4570,655,29,2025-03-30,95697.47,Cancelled,Paid
4571,91,43,2025-09-25,31448.18,Returned,Pending
4572,174,35,2025-02-12,105903.96,Delivered,Refunded
4573,954,18,2025-04-20,57902.36,Packed,Pending
4574,707,28,2025-07-12,51640.89,Packed,Failed
4575,953,22,2024-09-24,99952.4,Shipped,Refunded
4576,241,31,2024-01-23,3247.2,Returned,Paid
4577,48,38,2025-04-09,2699.67,Packed,Refunded
4578,811,15,2024-03-18,45693.36,Shipped,Refunded
4579,110,29,2025-01-11,79801.29,Shipped,Pending
4580,477,5,2024-11-03,27831.83,Packed,Refunded
4581,343,46,2024-05-07,60788.39,Cancelled,Paid
4582,774,28,2024-08-19,1453.81,Returned,Paid
4583,112,41,2025-05-21,92657.78,Shipped,Paid
4584,331,6,2025-11-04,125115.51,Returned,Failed
4585,223,15,2024-01-24,41497.19,Delivered,Failed
4586,867,29,2025-03-09,13289.15,Shipped,Failed
4587,298,13,2024-03-29,132504.46,Placed,Pending
4588,282,31,2024-05-04,12405.06,Shipped,Paid
4589,509,14,2025-06-30,98715.61,Placed,Pending
4590,586,32,2024-07-23,136951.6,Delivered,Failed
4591,10,7,2024-02-20,77268.23,Cancelled,Failed
4592,61,49,2025-11-17,30323.96,Returned,Refunded
4593,615,10,2024-12-23,53358.05,Delivered,Pending
4594,355,2,2025-05-07,88496.38,Cancelled,Paid
4595,108,23,2024-04-03,120320.73,Delivered,Refunded
4596,946,24,2024-10-20,11632.44,Shipped,Failed
4597,106,7,2025-02-05,28746.8,Placed,Paid
4598,496,12,2024-03-08,9372.15,Returned,Pending
4599,486,41,2024-12-22,112712.91,Shipped,Failed
4600,358,14,2024-02-09,82535.33,Shipped,Failed
4601,322,35,2025-10-19,51468.01,Placed,Paid
4602,48,39,2025-03-05,7097.79,Shipped,Pending
4603,597,21,2025-07-11,57308.72,Delivered,Paid
4604,882,7,2025-06-13,52432.67,Delivered,Failed
4605,530,28,2025-03-19,73752.09,Delivered,Pending
4606,752,12,2024-05-08,144127.96,Cancelled,Pending
4607,417,24,2025-07-25,45811.54,Packed,Paid
4608,535,27,2024-01-17,144729.79,Delivered,Refunded
4609,204,25,2025-11-29,141514.77,Shipped,Pending
4610,483,20,2024-03-17,124677.73,Packed,Refunded
4611,730,16,2025-04-06,65986.27,Placed,Refunded
4612,857,18,2024-02-26,110849.01,Returned,Paid
4613,794,15,2025-08-13,7209.77,Placed,Pending
4614,46,45,2024-07-15,22618.88,Delivered,Paid
4615,158,39,2024-12-23,29577.79,Cancelled,Failed
4616,959,5,2024-12-26,136413.25,Packed,Paid
4617,106,20,2024-09-08,11214.12,Shipped,Refunded
4618,361,45,2025-09-19,114202.55,Returned,Paid
4619,184,22,2024-05-01,37112.13,Packed,Refunded
4620,861,32,2024-05-31,71965.15,Placed,Refunded
4621,180,48,2025-07-29,94623.12,Shipped,Failed
4622,620,18,2024-02-21,136629.44,Delivered,Failed
4623,695,9,2025-07-31,84132.91,Cancelled,Paid
4624,632,39,2024-06-27,131628.45,Shipped,Failed
4625,470,32,2024-07-24,143765.44,Delivered,Failed
4626,657,50,2025-04-16,38400.76,Returned,Failed
4627,243,31,2025-08-13,28170.96,Packed,Paid
4628,31,42,2024-01-12,45993.31,Delivered,Pending
4629,68,39,2024-12-12,149044.46,Returned,Pending
4630,82,44,2025-03-07,130624.81,Cancelled,Refunded
4631,456,10,2025-01-20,77115.35,Delivered,Refunded
4632,881,7,2024-10-30,27725.95,Shipped,Pending
4633,824,10,2025-06-20,67400.16,Delivered,Refunded
4634,779,29,2024-05-11,146361.26,Placed,Paid
4635,477,31,2025-09-29,29186.42,Placed,Refunded
4636,859,36,2025-01-19,43033.65,Shipped,Refunded
4637,646,47,2024-02-21,63075.87,Returned,Pending
4638,565,20,2025-06-29,64678.11,Delivered,Paid
4639,224,38,2025-10-18,70373.29,Cancelled,Pending
4640,46,4,2025-07-01,74398.99,Cancelled,Failed
4641,197,37,2024-04-17,43938.9,Delivered,Pending
4642,563,21,2024-01-04,34132.43,Packed,Failed
4643,347,6,2025-04-23,142147.26,Cancelled,Failed
4644,895,6,2025-11-30,113190.97,Placed,Pending
4645,973,49,2025-11-28,68459.59,Placed,Paid
4646,840,1,2025-08-01,53176.9,Shipped,Pending
4647,568,39,2024-03-12,103010.53,Placed,Pending
4648,835,49,2024-02-06,91332.87,Cancelled,Pending
4649,728,14,2024-05-06,56773.87,Packed,Failed
4650,23,50,2024-05-27,60356.61,Shipped,Paid
4651,236,30,2024-02-19,41610.53,Placed,Failed
4652,424,43,2024-09-18,21653.87,Delivered,Pending
4653,556,15,2024-04-29,66416.39,Delivered,Refunded
4654,124,45,2025-04-14,140451.24,Delivered,Refunded
4655,696,3,2025-10-23,114158.39,Delivered,Paid
4656,186,29,2024-07-20,140686.57,Placed,Failed
4657,350,33,2024-09-07,66480.75,Cancelled,Refunded
4658,482,40,2025-03-11,105054.98,Placed,Failed
4659,537,11,2025-01-12,33475.47,Packed,Pending
4660,407,15,2024-05-19,56134.82,Returned,Failed
4661,273,12,2024-02-17,53261.97,Shipped,Failed
4662,384,48,2024-09-09,147592.47,Delivered,Failed
4663,449,42,2024-05-17,49344.22,Packed,Failed
4664,793,21,2024-12-24,21941.58,Shipped,Paid
4665,472,21,2025-11-15,74796.17,Returned,Refunded
4666,308,24,2025-10-04,141570.68,Packed,Failed
4667,770,34,2025-02-26,122965.61,Placed,Pending
4668,323,6,2025-04-13,20389.57,Delivered,Failed
4669,625,3,2025-03-29,83158.43,Returned,Failed
4670,698,37,2024-08-04,52416.82,Cancelled,Pending
4671,679,13,2024-04-22,3648.5,Returned,Paid
4672,139,30,2024-12-02,71785.49,Returned,Refunded
4673,184,31,2024-09-21,137233.69,Packed,Pending
4674,808,8,2025-11-24,118891.43,Placed,Refunded
4675,787,31,2025-02-04,31515.51,Placed,Paid
4676,773,27,2024-03-17,88490.3,Returned,Failed
4677,422,7,2025-03-01,10017.94,Cancelled,Paid
4678,27,39,2024-08-14,102355.4,Cancelled,Pending
4679,442,49,2024-08-12,8335.33,Returned,Paid
4680,645,37,2024-02-21,46059.58,Delivered,Refunded
4681,84,42,2025-03-14,74289.66,Placed,Failed
4682,229,34,2025-08-09,38544.17,Packed,Refunded
4683,924,18,2024-02-20,56778.44,Returned,Pending
4684,462,29,2025-03-07,116998.65,Shipped,Failed
4685,132,50,2025-08-07,149003.16,Packed,Failed
4686,715,5,2025-11-07,137824.68,Cancelled,Refunded
4687,20,7,2024-10-24,89268.91,Delivered,Pending
4688,884,47,2025-10-25,130603.02,Cancelled,Failed
4689,669,39,2024-12-06,118684.67,Packed,Pending
4690,137,12,2025-02-08,32835.31,Placed,Failed
4691,648,19,2024-06-12,5976.28,Delivered,Paid
4692,863,19,2025-08-12,79038.28,Delivered,Refunded
4693,573,43,2025-02-28,104947.9,Cancelled,Pending
4694,73,6,2025-08-14,87262.64,Shipped,Pending
4695,305,43,2025-06-20,91302.88,Delivered,Failed
4696,851,8,2025-05-02,98648.69,Delivered,Pending
4697,725,23,2024-11-13,111329.54,Placed,Failed
4698,532,6,2024-09-04,67267.61,Shipped,Paid
4699,130,45,2024-05-05,59579.18,Cancelled,Refunded
4700,264,23,2024-01-08,32762.49,Shipped,Refunded
4701,81,9,2024-02-21,76724.98,Placed,Pending
4702,895,3,2024-07-20,144096.25,Returned,Paid
4703,55,21,2024-01-23,81873.43,Cancelled,Paid
4704,6,33,2024-12-05,91489.88,Shipped,Paid
4705,800,5,2024-06-22,89689.36,Shipped,Paid
4706,478,27,2025-05-19,55768.6,Delivered,Refunded
4707,859,39,2025-02-26,147804.82,Placed,Failed
4708,958,48,2024-08-29,54224.5,Returned,Failed
4709,308,19,2025-09-11,101899.72,Shipped,Failed
4710,981,38,2025-03-19,127542.3,Packed,Paid
4711,569,20,2025-02-15,140462.41,Returned,Paid
4712,678,44,2025-03-14,146467.87,Placed,Failed
4713,567,33,2024-08-03,16752.67,Delivered,Paid
4714,690,36,2025-10-05,127840.25,Cancelled,Pending
4715,622,48,2025-08-28,27869.96,Placed,Refunded
4716,667,26,2025-02-14,12695.48,Delivered,Paid
4717,889,43,2025-08-05,92127.9,Returned,Pending
4718,802,23,2024-07-29,135171.23,Packed,Paid
4719,169,49,2024-01-01,90299.43,Cancelled,Paid
4720,652,26,2024-07-16,148515.12,Shipped,Pending
4721,239,48,2024-07-29,91568.1,Shipped,Refunded
4722,366,34,2024-08-05,129900.91,Shipped,Paid
4723,715,23,2025-02-08,110234.42,Returned,Refunded
4724,515,5,2025-02-08,19504.35,Cancelled,Refunded
4725,256,23,2024-09-04,102833.93,Delivered,Refunded
4726,379,34,2025-06-11,13280.03,Shipped,Pending
4727,63,5,2024-10-22,40550.71,Delivered,Refunded
4728,396,24,2024-01-05,112771.59,Returned,Paid
4729,395,30,2024-06-13,11751.09,Delivered,Refunded
4730,458,40,2025-07-03,64622.03,Cancelled,Failed
4731,848,26,2024-12-14,32267.83,Packed,Refunded
4732,338,17,2024-12-10,940.42,Returned,Refunded
4733,888,9,2025-08-14,28642.84,Delivered,Pending
4734,145,9,2025-11-12,82223.45,Shipped,Pending
4735,241,13,2025-08-17,38911.55,Cancelled,Paid
4736,389,10,2025-06-12,30595.27,Placed,Failed
4737,825,17,2025-06-01,79268.91,Cancelled,Refunded
4738,6,40,2025-11-16,41557.0,Returned,Refunded
4739,708,21,2024-09-29,49270.56,Cancelled,Paid
4740,564,33,2024-12-02,67896.27,Shipped,Paid
4741,379,34,2024-09-24,112240.27,Cancelled,Pending
4742,705,26,2025-04-27,16372.6,Placed,Paid
4743,927,14,2024-03-06,126057.63,Shipped,Pending
4744,507,38,2024-06-01,53182.18,Returned,Failed
4745,439,15,2025-07-27,64714.77,Shipped,Pending
4746,62,49,2024-05-28,32691.73,Returned,Paid
4747,436,16,2024-11-28,122821.97,Packed,Paid
4748,528,22,2024-08-14,122445.52,Delivered,Failed
4749,722,27,2025-04-06,87389.38,Cancelled,Failed
4750,52,32,2025-02-06,52186.92,Delivered,Paid
4751,437,44,2025-02-28,96847.88,Returned,Paid
4752,118,1,2025-10-05,127623.45,Packed,Refunded
4753,783,36,2024-07-29,1407.59,Cancelled,Pending
4754,950,23,2024-10-31,136641.19,Placed,Paid
4755,720,23,2024-02-28,54692.62,Returned,Pending
4756,170,31,2024-07-17,79684.13,Placed,Pending
4757,539,22,2025-02-01,141437.13,Packed,Paid
4758,790,41,2025-06-06,37364.86,Delivered,Failed
4759,329,4,2024-11-01,37419.9,Packed,Paid
4760,962,8,2024-09-15,60054.87,Returned,Failed
4761,238,4,2025-09-29,10345.78,Cancelled,Paid
4762,144,31,2025-07-27,24525.1,Placed,Refunded
4763,690,43,2025-09-25,22630.64,Shipped,Paid
4764,691,25,2024-04-30,84066.48,Placed,Paid
4765,717,40,2024-07-22,136504.04,Delivered,Pending
4766,950,49,2024-11-26,57566.7,Cancelled,Refunded
4767,485,20,2024-07-17,104857.21,Packed,Refunded
4768,298,40,2024-05-22,100396.45,Returned,Refunded
4769,634,44,2024-05-01,126503.77,Shipped,Refunded
4770,651,35,2024-05-22,77356.17,Packed,Failed
4771,658,34,2025-08-25,149565.78,Shipped,Pending
4772,137,24,2025-04-03,63084.4,Delivered,Pending
4773,622,40,2025-08-28,99981.03,Shipped,Failed
4774,851,48,2024-03-10,120191.67,Returned,Pending
4775,322,30,2024-12-04,64094.23,Shipped,Refunded
4776,880,28,2024-03-18,9768.0,Cancelled,Refunded
4777,728,7,2024-10-13,69448.34,Shipped,Pending
4778,137,50,2025-01-25,7219.05,Packed,Paid
4779,282,43,2025-09-22,51634.26,Packed,Paid
4780,713,48,2025-01-28,94555.01,Delivered,Refunded
4781,620,32,2025-09-19,90460.02,Returned,Paid
4782,602,10,2024-05-21,47778.98,Cancelled,Paid
4783,57,44,2025-06-28,71347.32,Delivered,Refunded
4784,696,35,2025-04-29,49421.31,Packed,Refunded
4785,798,2,2024-05-09,70390.14,Packed,Paid
4786,51,12,2025-01-10,17246.8,Returned,Paid
4787,15,10,2024-07-14,116961.02,Placed,Paid
4788,38,36,2024-04-29,67298.1,Delivered,Refunded
4789,58,15,2024-09-19,67293.75,Delivered,Refunded
4790,852,11,2025-11-14,20384.95,Delivered,Refunded
4791,686,19,2024-07-30,104462.61,Delivered,Refunded
4792,426,35,2025-09-26,98362.14,Placed,Failed
4793,279,26,2024-01-16,104160.82,Shipped,Refunded
4794,870,31,2024-05-09,112316.51,Delivered,Refunded
4795,918,28,2024-07-11,138310.0,Placed,Paid
4796,11,9,2024-06-04,57531.85,Cancelled,Pending
4797,845,18,2025-11-17,49241.12,Placed,Failed
4798,631,38,2024-11-03,65843.02,Returned,Refunded
4799,195,48,2025-10-15,19156.19,Packed,Pending
4800,311,31,2024-02-04,69901.63,Returned,Refunded
4801,195,37,2024-12-15,66173.56,Packed,Failed
4802,772,47,2025-05-03,141239.6,Returned,Pending
4803,679,20,2024-01-15,7077.18,Shipped,Pending
4804,457,3,2024-10-22,102953.18,Shipped,Refunded
4805,945,27,2025-11-03,143128.33,Placed,Paid
4806,35,20,2024-01-07,30457.66,Delivered,Failed
4807,118,4,2024-03-09,29582.04,Shipped,Refunded
4808,662,13,2025-05-07,13763.5,Returned,Pending
4809,42,1,2025-05-14,47517.81,Placed,Pending
4810,313,43,2025-09-30,20861.83,Shipped,Paid
4811,401,12,2025-11-12,143652.44,Placed,Refunded
4812,17,11,2025-02-02,97726.57,Cancelled,Refunded
4813,626,26,2024-08-15,102810.3,Packed,Paid
4814,30,13,2025-06-22,105752.19,Shipped,Paid
4815,652,23,2024-11-11,7446.98,Packed,Failed
4816,443,42,2024-05-09,61395.31,Returned,Failed
4817,7,33,2024-03-19,78297.74,Returned,Paid
4818,393,40,2024-03-16,36113.12,Delivered,Refunded
4819,948,12,2024-11-27,132843.57,Packed,Failed
4820,760,3,2025-01-27,139372.46,Delivered,Pending
4821,644,37,2025-03-10,77784.73,Shipped,Refunded
4822,360,1,2025-09-24,55101.94,Packed,Failed
4823,644,24,2024-07-08,143570.85,Placed,Refunded
4824,499,19,2025-08-06,149441.07,Shipped,Failed
4825,812,23,2024-08-03,30341.18,Returned,Failed
4826,607,7,2024-12-13,53373.71,Cancelled,Failed
4827,97,50,2025-11-12,66194.04,Returned,Refunded
4828,479,39,2024-09-07,146247.96,Cancelled,Pending
4829,796,36,2024-08-24,92632.42,Cancelled,Failed
4830,608,50,2024-06-04,20564.64,Packed,Failed
4831,187,41,2024-04-03,49334.94,Cancelled,Pending
4832,86,25,2025-02-23,92532.77,Cancelled,Pending
4833,373,48,2024-12-09,100993.84,Packed,Refunded
4834,137,2,2025-08-08,26437.9,Cancelled,Paid
4835,359,49,2024-08-01,13683.83,Placed,Paid
4836,963,29,2024-08-26,89765.84,Packed,Refunded
4837,579,21,2024-04-28,80057.54,Delivered,Paid
4838,970,30,2024-05-30,62735.13,Cancelled,Pending
4839,493,27,2024-07-25,65593.57,Cancelled,Paid
4840,975,30,2024-06-05,60481.32,Packed,Pending
4841,82,15,2024-03-28,141211.6,Delivered,Paid
4842,581,30,2024-02-15,92890.32,Returned,Paid
4843,811,48,2025-02-12,132505.85,Cancelled,Refunded
4844,817,46,2024-05-05,52226.55,Returned,Paid
4845,835,41,2024-02-20,44480.96,Returned,Paid
4846,392,14,2024-03-12,76926.04,Delivered,Failed
4847,851,31,2024-07-19,83450.33,Shipped,Refunded
4848,967,20,2025-07-30,122739.25,Cancelled,Failed
4849,562,43,2025-02-22,103170.39,Shipped,Failed
4850,626,4,2024-08-15,32890.48,Returned,Pending
4851,942,10,2024-07-30,90094.64,Cancelled,Refunded
4852,305,19,2025-10-16,94541.83,Cancelled,Refunded
4853,984,20,2025-03-11,142118.27,Placed,Pending
4854,54,10,2025-02-17,47736.72,Packed,Paid
4855,713,25,2025-03-21,15627.35,Shipped,Pending
4856,543,11,2025-05-19,129376.43,Placed,Failed
4857,559,49,2024-04-13,115736.86,Returned,Paid
4858,189,4,2025-10-03,59751.53,Shipped,Pending
4859,931,28,2024-09-10,84764.37,Placed,Failed
4860,16,49,2024-01-23,91283.82,Returned,Refunded
4861,933,42,2024-01-15,123953.8,Shipped,Pending
4862,875,28,2025-11-27,134397.17,Cancelled,Refunded
4863,511,3,2024-11-16,19619.11,Packed,Failed
4864,392,38,2024-07-03,122742.91,Shipped,Failed
4865,153,6,2024-09-08,38353.04,Cancelled,Refunded
4866,146,4,2025-11-26,96236.35,Packed,Refunded
4867,706,44,2025-01-25,52639.57,Cancelled,Failed
4868,289,39,2024-01-10,59929.98,Cancelled,Paid
4869,296,16,2025-10-18,44752.42,Cancelled,Pending
4870,990,46,2024-08-28,100746.87,Shipped,Paid
4871,938,35,2025-06-07,29447.82,Placed,Refunded
4872,728,18,2024-07-17,149311.55,Shipped,Refunded
4873,463,30,2024-10-16,10064.32,Packed,Failed
4874,925,6,2024-01-19,86100.03,Delivered,Paid
4875,754,47,2024-12-20,129336.35,Shipped,Refunded
4876,502,27,2025-08-23,145727.65,Returned,Refunded
4877,660,20,2024-07-26,88449.69,Delivered,Refunded
4878,949,6,2024-01-28,149799.37,Shipped,Paid
4879,534,10,2025-11-17,67743.81,Shipped,Failed
4880,893,43,2024-11-23,7849.91,Packed,Paid
4881,480,50,2024-11-19,130480.59,Placed,Pending
4882,456,24,2025-09-25,105600.05,Returned,Paid
4883,47,9,2024-04-22,89102.21,Delivered,Pending
4884,471,6,2024-07-05,102529.51,Packed,Failed
4885,231,1,2025-05-02,6139.93,Delivered,Refunded
4886,636,20,2024-02-11,8323.43,Delivered,Refunded
4887,193,1,2024-03-28,86570.53,Delivered,Failed
4888,741,6,2024-11-23,69326.73,Delivered,Failed
4889,958,34,2025-03-23,131507.16,Packed,Paid
4890,228,6,2024-06-17,10577.36,Placed,Failed
4891,747,28,2025-01-09,71392.91,Cancelled,Failed
4892,950,3,2024-07-25,8449.44,Delivered,Pending
4893,935,15,2024-05-09,123590.48,Shipped,Failed
